timestamp,msl,agl,pressure,latitude,longitude,speed,heading,temperature,relative_humidity,internal_temperature,rise_speed
"2024-11-08 19:00:08",318,203,93850,0,,7.65,174.7,25.25,45.35,,3.2
"2024-11-08 19:00:09",322,207,93808,38.11682,23.894138,7.55,171.3,25.22,45.4,,3.4
"2024-11-08 19:00:11",332,217,93705,0,,8.8,177.5,25.15,45.5,,3.8
"2024-11-08 19:00:12",336,221,93656,38.116592,23.89415,10.05,180.7,25.11,45.55,,4
"2024-11-08 19:00:14",345,230,93564,0,,7.05,174.7,25.05,45.65,,4.1
"2024-11-08 19:00:15",349,234,93518,38.116365,23.894142,8.25,178.9,25.01,45.7,,4.2
"2024-11-08 19:00:17",359,244,93418,0,,9.85,180.2,24.95,45.85,,4.3
"2024-11-08 19:00:18",364,249,93368,38.116103,23.894142,9.25,184.9,24.92,45.85,,4.4
"2024-11-08 19:00:20",373,258,93265,0,,8.95,177.7,24.85,45.95,,4.6
"2024-11-08 19:00:21",378,263,93216,38.11586,23.894137,8.95,186.8,24.82,46,,4.6
"2024-11-08 19:00:23",386,271,93130,0,,8.95,184.9,24.76,46.1,,4.6
"2024-11-08 19:00:24",390,275,93086,38.115605,23.894098,9.5,189.7,24.71,46.15,,4.5
"2024-11-08 19:00:27",402,287,92958,38.115357,23.894052,9.75,200.6,24.63,46.35,29,4.4
"2024-11-08 19:00:30",411,296,92862,38.115085,23.89398,10.3,190.9,24.55,46.5,,4.1
"2024-11-08 19:00:31",415,300,92826,0,,11,192.8,24.53,46.55,,3.9
"2024-11-08 19:00:32",418,303,92791,0,,8.8,188.4,24.53,46.6,,3.9
"2024-11-08 19:00:33",422,307,92756,38.114818,23.893905,10.85,196.9,24.49,46.65,,3.7
"2024-11-08 19:00:34",425,310,92717,0,,11.35,201,24.48,46.7,,3.6
"2024-11-08 19:00:35",429,314,92680,0,,8.1,185.9,24.45,46.75,,3.5
"2024-11-08 19:00:36",432,317,92644,38.114557,23.893818,10.75,190.4,24.41,46.75,,3.5
"2024-11-08 19:00:37",435,320,92609,0,,10.75,202.8,24.39,46.85,,3.5
"2024-11-08 19:00:38",439,324,92573,0,,7.9,189.7,24.36,46.85,,3.5
"2024-11-08 19:00:39",442,327,92538,38.114312,23.893733,8.65,192.8,24.35,46.9,,3.5
"2024-11-08 19:00:40",446,331,92501,0,,10.25,195.1,24.32,46.95,,3.3
"2024-11-08 19:00:41",449,334,92463,0,,10.65,186.2,24.3,46.95,,3.4
"2024-11-08 19:00:42",453,338,92426,38.114043,23.893665,10.3,194.6,24.27,47,,3.4
"2024-11-08 19:00:43",457,342,92387,0,,9.95,200.1,24.26,47,,3.5
"2024-11-08 19:00:44",460,345,92351,0,,8.55,189.2,24.23,47.05,,3.5
"2024-11-08 19:00:45",463,348,92316,38.113797,23.893578,9.8,198,24.2,47.1,,3.5
"2024-11-08 19:00:46",467,352,92278,0,,10.2,195.3,24.17,47.15,,3.5
"2024-11-08 19:00:47",471,356,92240,0,,10.2,184.3,24.13,47.2,,3.5
"2024-11-08 19:00:48",474,359,92202,38.113537,23.893503,9.4,199.2,24.09,47.25,,3.5
"2024-11-08 19:00:49",478,363,92161,0,,9.7,204.5,24.06,47.3,,3.5
"2024-11-08 19:00:50",482,367,92122,0,,10.7,187.2,24.02,47.35,,3.6
"2024-11-08 19:00:51",485,370,92084,38.113282,23.89341,9.2,194.7,23.98,47.45,,3.6
"2024-11-08 19:00:53",494,379,91997,0,,11.3,187.4,23.92,47.6,,3.7
"2024-11-08 19:00:54",498,383,91954,38.113012,23.893333,8.2,187.5,23.88,47.65,28.5,3.7
"2024-11-08 19:00:55",503,388,91905,0,,10.65,203.7,23.84,47.7,,3.8
"2024-11-08 19:00:56",507,392,91858,0,,11.6,191.7,23.8,47.75,,3.9
"2024-11-08 19:00:57",511,396,91812,38.11274,23.893245,8.65,186.5,23.78,47.85,,4
"2024-11-08 19:00:58",516,401,91761,0,,10.95,201.5,23.76,47.9,,4.1
"2024-11-08 19:00:59",521,406,91708,0,,12.25,196.3,23.74,47.95,,4.2
"2024-11-08 19:01:00",526,411,91656,38.112457,23.893142,10.05,193.5,23.72,47.95,,4.3
"2024-11-08 19:01:01",532,417,91595,0,,10.85,195.3,23.69,48,,4.5
"2024-11-08 19:01:02",538,423,91534,0,,12.45,196.1,23.67,48.05,,4.6
"2024-11-08 19:01:03",544,429,91474,38.112163,23.89305,9.65,185.8,23.65,48.05,,4.8
"2024-11-08 19:01:04",549,434,91418,0,,9.05,194.2,23.62,48.15,,4.9
"2024-11-08 19:01:05",555,440,91362,0,,9.6,203.6,23.6,48.2,,5
"2024-11-08 19:01:06",560,445,91306,38.111917,23.892952,10.85,201.7,23.57,48.2,,5.1
"2024-11-08 19:01:07",565,450,91253,0,,9.55,194.6,23.52,48.25,,5.2
"2024-11-08 19:01:08",570,455,91200,0,,8.35,188.1,23.47,48.35,,5.2
"2024-11-08 19:01:09",575,460,91148,38.11167,23.892865,10.7,202.9,23.44,48.4,,5.3
"2024-11-08 19:01:10",580,465,91096,0,,8.9,215.7,23.38,48.45,,5.3
"2024-11-08 19:01:11",585,470,91047,0,,6.85,199.6,23.34,48.5,,5.3
"2024-11-08 19:01:12",590,475,90998,38.111467,23.892755,8.65,182.9,23.29,48.6,,5.3
"2024-11-08 19:01:14",600,485,90892,0,,6.55,233.1,23.19,48.8,,5.2
"2024-11-08 19:01:15",605,490,90838,38.111193,23.892498,12.4,219.3,23.16,48.9,,5.2
"2024-11-08 19:01:16",609,494,90801,0,,12.4,219.3,23.1,49,,4.9
"2024-11-08 19:01:17",612,497,90765,0,,8.5,222.3,23.07,49.15,,4.8
"2024-11-08 19:01:18",616,501,90730,38.111058,23.892365,8.35,204.3,23.04,49.25,,4.6
"2024-11-08 19:01:20",625,510,90629,0,,7.95,229.3,22.97,49.4,,4.6
"2024-11-08 19:01:21",630,515,90580,38.110868,23.892183,9.2,207.6,22.93,49.45,27.75,4.5
"2024-11-08 19:01:22",634,519,90535,0,,10.35,206.7,22.89,49.55,,4.5
"2024-11-08 19:01:23",639,524,90490,0,,7.7,209.3,22.85,49.6,,4.5
"2024-11-08 19:01:24",643,528,90446,38.110653,23.892062,8.6,184.5,22.82,49.65,,4.5
"2024-11-08 19:01:25",646,531,90418,0,,9,210.4,22.77,49.75,,4.3
"2024-11-08 19:01:26",648,533,90389,0,,9.65,223.5,22.73,49.8,,4
"2024-11-08 19:01:27",651,536,90360,38.110448,23.891905,9.95,200.6,22.7,49.85,,3.8
"2024-11-08 19:01:29",657,542,90296,0,,9.85,224.7,22.62,50.1,,3.8
"2024-11-08 19:01:30",661,546,90264,38.110223,23.891708,11.5,210,22.56,50.2,,3.7
"2024-11-08 19:01:31",664,549,90226,0,,9.95,212.8,22.51,50.3,,3.7
"2024-11-08 19:01:32",668,553,90191,0,,10.4,222.5,22.47,50.4,,3.7
"2024-11-08 19:01:33",671,556,90156,38.110002,23.891508,8.6,212.8,22.43,50.5,,3.5
"2024-11-08 19:01:34",673,558,90134,0,,8.1,205.3,22.4,50.6,,3.2
"2024-11-08 19:01:35",675,560,90113,0,,10.35,215.4,22.35,50.7,,3
"2024-11-08 19:01:36",677,562,90092,38.109797,23.891335,9,223.3,22.32,50.8,,2.9
"2024-11-08 19:01:37",679,564,90072,0,,7.9,209.3,22.29,50.9,,2.8
"2024-11-08 19:01:38",681,566,90053,0,,10.5,214.4,22.27,50.95,,2.7
"2024-11-08 19:01:39",683,568,90034,38.1096,23.891152,9.3,223.9,22.24,51.05,,2.6
"2024-11-08 19:01:40",685,570,90012,0,,9.25,223.9,22.21,51.15,,2.6
"2024-11-08 19:01:41",687,572,89991,0,,12.15,209.7,22.19,51.2,,2.4
"2024-11-08 19:01:42",689,574,89970,38.10937,23.890962,10.25,224.8,22.17,51.25,,2.4
"2024-11-08 19:01:43",690,575,89955,0,,8.4,214.9,22.16,51.3,,2.3
"2024-11-08 19:01:44",692,577,89939,0,,11.7,208.3,22.14,51.35,,2.1
"2024-11-08 19:01:45",694,579,89924,38.109147,23.890772,9.65,215.6,22.12,51.4,,2
"2024-11-08 19:01:47",698,583,89877,0,,11.95,214.8,22.09,51.5,,1.9
"2024-11-08 19:01:48",700,585,89854,38.108912,23.890568,10.3,212.7,22.08,51.55,27.25,1.9
"2024-11-08 19:01:49",703,588,89827,0,,9.65,211.1,22.05,51.55,,2
"2024-11-08 19:01:50",705,590,89801,0,,9.95,223.5,22.03,51.6,,2
"2024-11-08 19:01:51",708,593,89776,38.108708,23.890382,6.7,211.4,22.02,51.6,,2.1
"2024-11-08 19:01:52",710,595,89753,0,,9.3,205.4,21.99,51.65,,2.1
"2024-11-08 19:01:53",712,597,89729,0,,10.55,210.7,21.97,51.7,,2.1
"2024-11-08 19:01:54",715,600,89706,38.108492,23.890238,7.35,203.3,21.96,51.75,,2.1
"2024-11-08 19:01:55",718,603,89676,0,,8.9,214.8,21.94,51.8,,2.2
"2024-11-08 19:01:56",720,605,89648,0,,10.3,210.2,21.9,51.85,,2.3
"2024-11-08 19:01:57",723,608,89620,38.10827,23.890073,9.2,209.7,21.89,51.9,,2.5
"2024-11-08 19:01:58",727,612,89582,0,,9.3,213.3,21.87,51.9,,2.6
"2024-11-08 19:01:59",731,616,89542,0,,9.65,211.9,21.86,51.95,,2.7
"2024-11-08 19:02:00",735,620,89502,38.108058,23.889902,7.7,220.5,21.84,51.95,,2.9
"2024-11-08 19:02:01",738,623,89468,0,,11.15,232.3,21.82,52,,2.9
"2024-11-08 19:02:02",741,626,89435,0,,9.45,234.4,21.79,52.05,,2.9
"2024-11-08 19:02:03",744,629,89402,38.107888,23.889658,9.55,213,21.76,52.1,,3
"2024-11-08 19:02:04",747,632,89372,0,,14.3,216.4,21.74,52.2,,3.1
"2024-11-08 19:02:05",750,635,89345,0,,12.8,231.2,21.72,52.3,,3.1
"2024-11-08 19:02:06",753,638,89318,38.107638,23.889382,11.25,215.3,21.71,52.35,,3.1
"2024-11-08 19:02:07",755,640,89291,0,,12.9,215.2,21.71,52.35,,3.1
"2024-11-08 19:02:08",758,643,89263,0,,13.65,220.6,21.7,52.35,,3.1
"2024-11-08 19:02:09",761,646,89236,38.107362,23.889113,12.25,216.9,21.7,52.35,,3.1
"2024-11-08 19:02:10",763,648,89214,0,,,,21.71,52.35,,3
"2024-11-08 19:02:11",765,650,89193,0,,,,21.71,52.3,,2.8
"2024-11-08 19:02:12",767,652,89172,0,,,,21.72,52.25,,2.7
"2024-11-08 19:02:15",775,660,89088,38.10667,23.888657,15.9,205.8,21.72,51.95,26.5,2.6
"2024-11-08 19:02:16",777,662,89072,0,,16.35,202.7,21.73,51.9,,2.5
"2024-11-08 19:02:17",778,663,89057,0,,16.15,197.3,21.74,51.8,,2.4
"2024-11-08 19:02:18",780,665,89042,38.106267,23.88845,16.15,207.9,21.74,51.75,,2.3
"2024-11-08 19:02:19",781,666,89026,0,,17.65,204.4,21.74,51.7,,2.2
"2024-11-08 19:02:20",783,668,89011,0,,17.6,200.2,21.75,51.65,,2.1
"2024-11-08 19:02:21",784,669,88996,38.105835,23.888217,16.75,204.3,21.74,51.6,,2
"2024-11-08 19:02:22",786,671,88977,0,,16.65,201.7,21.73,51.6,,2
"2024-11-08 19:02:23",788,673,88957,0,,17,201.7,21.72,51.55,,1.9
"2024-11-08 19:02:24",790,675,88938,38.105425,23.887993,15.1,209.3,21.71,51.55,,1.9
"2024-11-08 19:02:25",791,676,88924,0,,12.95,203.6,21.69,51.55,,1.9
"2024-11-08 19:02:26",792,677,88911,0,,16.1,205.2,21.68,51.55,,1.8
"2024-11-08 19:02:27",794,679,88898,38.105072,23.88777,15.6,210,21.67,51.55,,1.5
"2024-11-08 19:02:29",795,680,88880,0,,16.65,201.7,21.64,51.55,,1.4
"2024-11-08 19:02:30",796,681,88872,38.104697,23.887557,16,209,21.61,51.55,,1.4
"2024-11-08 19:02:31",798,683,88854,0,,13.5,199.8,21.59,51.55,,1.4
"2024-11-08 19:02:32",800,685,88838,0,,14.85,204.9,21.58,51.55,,1.4
"2024-11-08 19:02:33",801,686,88822,38.10433,23.887338,16.3,210.3,21.57,51.6,,1.4
"2024-11-08 19:02:34",804,689,88797,0,,15.6,200.8,21.57,51.6,,1.5
"2024-11-08 19:02:35",806,691,88771,0,,13.55,206.5,21.57,51.6,,1.6
"2024-11-08 19:02:36",809,694,88746,38.103965,23.887123,13.55,201.3,21.57,51.6,,1.6
"2024-11-08 19:02:37",812,697,88713,0,,16.3,201.3,21.56,51.6,,1.7
"2024-11-08 19:02:38",815,700,88682,0,,14.4,210.4,21.55,51.6,,1.9
"2024-11-08 19:02:39",818,703,88652,38.1036,23.886905,14.5,205.9,21.53,51.6,,2
"2024-11-08 19:02:42",826,711,88568,38.103253,23.886678,13.4,204.7,21.52,51.6,26,2.5
"2024-11-08 19:02:44",831,716,88513,0,,15.7,204.8,21.55,51.6,,2.7
"2024-11-08 19:02:45",834,719,88486,38.102887,23.88646,14.4,209.9,21.57,51.55,,2.8
"2024-11-08 19:02:47",840,725,88427,0,,16,204,21.6,51.4,,2.8
"2024-11-08 19:02:48",843,728,88398,38.10252,23.886222,12.75,212.8,21.6,51.35,,2.8
"2024-11-08 19:02:50",850,735,88326,0,,14.8,207,21.6,51.2,,2.9
"2024-11-08 19:02:51",854,739,88290,38.102178,23.885985,13.5,208.4,21.6,51.2,,3
"2024-11-08 19:02:53",861,746,88219,0,,16.85,204.8,21.58,51.1,,3.1
"2024-11-08 19:02:54",864,749,88184,38.101817,23.885767,13.1,206.1,21.58,51.1,,3.1
"2024-11-08 19:02:56",873,758,88096,0,,15.7,212.6,21.55,51,,3.3
"2024-11-08 19:02:57",877,762,88054,38.101488,23.885527,13.4,208.3,21.52,51.05,,3.5
"2024-11-08 19:02:58",881,766,88011,0,,11.65,209.2,21.47,51.1,,3.6
"2024-11-08 19:02:59",885,770,87966,0,,13.85,221.4,21.41,51.15,,3.7
"2024-11-08 19:03:00",890,775,87922,38.101192,23.885273,14.9,210.3,21.34,51.35,,3.8
"2024-11-08 19:03:01",894,779,87878,0,,11.45,207.1,21.28,51.45,,3.9
"2024-11-08 19:03:02",898,783,87838,0,,13,218.9,21.24,51.55,,4
"2024-11-08 19:03:03",902,787,87798,38.100892,23.88503,15.4,210.2,21.21,51.65,,4
"2024-11-08 19:03:04",907,792,87751,0,,12.1,214.2,21.16,51.7,,4.1
"2024-11-08 19:03:05",912,797,87702,0,,12.5,216.8,21.11,51.75,,4.2
"2024-11-08 19:03:06",916,801,87654,38.100595,23.884777,14.6,212.8,21.06,51.9,,4.3
"2024-11-08 19:03:08",926,811,87554,0,,13.35,222.6,20.91,52.2,,4.4
"2024-11-08 19:03:09",931,816,87504,38.100318,23.884492,14.35,211.1,20.83,52.4,25.5,4.5
"2024-11-08 19:03:10",936,821,87458,0,,13.8,204.3,20.78,52.5,,4.6
"2024-11-08 19:03:11",940,825,87414,0,,11.7,214.8,20.72,52.65,,4.6
"2024-11-08 19:03:12",945,830,87370,38.100023,23.884263,12.4,220.8,20.69,52.8,,4.6
"2024-11-08 19:03:13",949,834,87323,0,,11.95,208.8,20.66,52.9,,4.6
"2024-11-08 19:03:14",954,839,87275,0,,13.85,215.2,20.63,52.95,,4.6
"2024-11-08 19:03:15",959,844,87228,38.099748,23.88402,11.5,217,20.58,53.05,,4.7
"2024-11-08 19:03:16",965,850,87161,0,,9.95,197.2,20.55,53.1,,4.9
"2024-11-08 19:03:17",972,857,87098,0,,11.7,202.6,20.51,53.15,,5
"2024-11-08 19:03:18",978,863,87036,38.099477,23.883845,13.25,223.4,20.47,53.2,,5.1
